candidate_season_key,season_id,season_name,candidate_name,age_found,age_value,age_source_url,age_source_excerpt,age_source_quality,age_confidence,gender_found,gender_normalized,gender_source_url,gender_source_excerpt,gender_source_quality,gender_confidence,profession_found,profession_raw,profession_normalized,profession_source_url,profession_source_excerpt,profession_source_quality,profession_confidence,sport_evidence_found,explicit_sport_activity,sport_name,sport_frequency,sport_intensity,competition_level,years_of_practice,muscularity_evidence_found,documented_muscular_build,muscularity_evidence_text,physical_source_url_1,physical_source_excerpt_1,physical_source_quality_1,physical_source_url_2,physical_source_excerpt_2,physical_source_quality_2,proposed_physical_score,physical_positive_reason,physical_zero_reason,physical_score_justification,physical_score_confidence,research_status,researcher_notes,manual_reviewer_decision
KL03::alexandra denikine,KL03,Koh-Lanta : Bocas del Toro,Alexandra Denikine,True,27.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Alexandra Denikine — 27 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Alexandra_Denikine,Le profil présente Alexandra Denikine comme candidate / elle de la saison.,SECONDARY_DATABASE,HIGH,True,Négociante en vin,Négociante en vin,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Alexandra Denikine — profession : Négociante en vin.,SECONDARY_DATABASE,HIGH,True,Sport non précisé,Sport non précisé,,,,,False,False,,https://survivor.fandom.com/wiki/Alexandra_Denikine,"Passion : musique, art, sport.",SECONDARY_DATABASE,,,,,,,"Une passion générale pour le sport est mentionnée, mais sans discipline, fréquence, intensité ni niveau ; le score reste indéterminé.",LOW,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
KL03::candice cohen,KL03,Koh-Lanta : Bocas del Toro,Candice Cohen,True,23.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Candice Cohen — 23 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Candice_Cohen,Le profil présente Candice Cohen comme candidate / elle de la saison.,SECONDARY_DATABASE,HIGH,True,Étudiante en communication,Étudiante en communication,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Candice Cohen — profession : Étudiante en communication.,SECONDARY_DATABASE,HIGH,True,Snowboard mentionné sans fréquence ni niveau,Snowboard,,,,,False,False,,https://survivor.fandom.com/wiki/Candice_Cohen,Passion : snow et soirées entre amis.,SECONDARY_DATABASE,,,,,,,"Le snowboard est mentionné comme passion, mais la fréquence et le niveau ne sont pas documentés.",LOW,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
KL03::michel jeandel,KL03,Koh-Lanta : Bocas del Toro,Michel Jeandel,True,41.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Michel Jeandel — 41 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Michel_Jeandel,Le profil présente Michel Jeandel comme candidat / il de la saison.,SECONDARY_DATABASE,HIGH,True,Artisan couvreur-zingueur,Artisan couvreur,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Michel Jeandel — profession : Artisan couvreur-zingueur.,SECONDARY_DATABASE,HIGH,True,VTT et boxe,Boxe / VTT,Non précisée,Probablement soutenue ; détails incomplets,,,False,False,,https://survivor.fandom.com/wiki/Michel_Jeandel,"Passion : VTT, boxe et nature.",SECONDARY_DATABASE,,,,1.0,STRENGTH_OR_COMBAT_SPORT,,"La pratique déclarée de la boxe, complétée par le VTT, constitue un indicateur d’un profil physiquement entraîné au-dessus d’un profil ordinaire.",MEDIUM,COMPLETE,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",ACCEPT_PROPOSAL
KL03::sophie guilloix,KL03,Koh-Lanta : Bocas del Toro,Sophie Guilloix,True,40.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Sophie Guilloix — 40 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Le profil présente Sophie Guilloix comme candidate / elle de la saison.,SECONDARY_DATABASE,HIGH,True,Disc-jockey,Disc-jockey,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Sophie Guilloix — profession : Disc-jockey.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,"Le tableau de saison renseigne son âge et sa profession, sans preuve sportive pré-saison suffisamment précise.",SECONDARY_DATABASE,,,,,,,"L’âge et la profession sont connus, mais aucune information pré-saison suffisante sur une pratique sportive ou la musculature n’a été trouvée.",UNKNOWN,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
KL03::julie bourdon,KL03,Koh-Lanta : Bocas del Toro,Julie Bourdon,True,22.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Julie Bourdon — 22 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Julie_Bourdon,Le profil présente Julie Bourdon comme candidate / elle de la saison.,SECONDARY_DATABASE,HIGH,True,Intérimaire en restauration / serveuse,Serveuse,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Julie Bourdon — profession : Intérimaire en restauration / serveuse.,SECONDARY_DATABASE,HIGH,True,Sports non précisés,Sport non précisé,,,,,False,False,,https://survivor.fandom.com/wiki/Julie_Bourdon,"Passion : voyages, sports.",SECONDARY_DATABASE,,,,,,,"Le profil mentionne seulement « sports », sans discipline, fréquence, intensité ni niveau.",LOW,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
KL03::linda delamarre,KL03,Koh-Lanta : Bocas del Toro,Linda Delamarre,True,25.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Linda Delamarre — 25 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Linda_Penard,Le profil présente Linda Delamarre comme candidate / elle de la saison.,SECONDARY_DATABASE,HIGH,True,Coiffeuse,Coiffeuse,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Linda Delamarre — profession : Coiffeuse.,SECONDARY_DATABASE,HIGH,True,Sports et danse sans fréquence ni niveau,Sport non précisé,,,,,False,False,,https://survivor.fandom.com/wiki/Linda_Penard,"Passion : sports, chant et danse.",SECONDARY_DATABASE,,,,,,,Les mentions générales de sports et de danse ne permettent pas de déterminer si la pratique dépassait un niveau ordinaire.,LOW,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
KL03::philippe huquet,KL03,Koh-Lanta : Bocas del Toro,Philippe Huquet,True,43.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Philippe Huquet — 43 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Le profil présente Philippe Huquet comme candidat / il de la saison.,SECONDARY_DATABASE,HIGH,True,Ex-chef d’entreprise,Ancien chef d’entreprise,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Philippe Huquet — profession : Ex-chef d’entreprise.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,"Le tableau de saison renseigne son âge et sa profession, sans preuve sportive pré-saison suffisamment précise.",SECONDARY_DATABASE,,,,,,,"La profession est documentée, mais le profil sportif pré-saison est insuffisamment décrit.",UNKNOWN,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
KL03::alexandre bérard,KL03,Koh-Lanta : Bocas del Toro,Alexandre Bérard,True,22.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Alexandre Bérard — 22 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Alexandre_B%C3%A9rard,Le profil présente Alexandre Bérard comme candidat / il de la saison.,SECONDARY_DATABASE,HIGH,True,Étudiant en école de commerce,Étudiant en école de commerce,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Alexandre Bérard — profession : Étudiant en école de commerce.,SECONDARY_DATABASE,HIGH,True,Rugby mentionné sans fréquence ni niveau,Rugby,,,,,False,False,,https://survivor.fandom.com/wiki/Alexandre_B%C3%A9rard,Passion : rugby et cinéma.,SECONDARY_DATABASE,,,,,,,"Le rugby est mentionné comme passion, mais la fréquence, le niveau et l’intensité ne sont pas établis.",LOW,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
KL03::richard lecourt,KL03,Koh-Lanta : Bocas del Toro,Richard Lecourt,True,32.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Richard Lecourt — 32 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Richard_Lecourt,Le profil présente Richard Lecourt comme candidat / il de la saison.,SECONDARY_DATABASE,HIGH,True,Agriculteur,Agriculteur,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Richard Lecourt — profession : Agriculteur.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Richard_Lecourt,"Passion : moments entre amis, bricolage.",SECONDARY_DATABASE,,,,0.0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Le profil documente son métier et ses centres d’intérêt sans sport intensif, compétition, musculature ni profession directement qualifiante.",MEDIUM,COMPLETE,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",ACCEPT_PROPOSAL
KL03::sylvie rivoal,KL03,Koh-Lanta : Bocas del Toro,Sylvie Rivoal,True,26.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Sylvie Rivoal — 26 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Sylvie_Rivoal,Le profil présente Sylvie Rivoal comme candidate / elle de la saison.,SECONDARY_DATABASE,HIGH,True,Secrétaire,Secrétaire,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,Sylvie Rivoal — profession : Secrétaire.,SECONDARY_DATABASE,HIGH,True,Sports non précisés,Sport non précisé,,,,,False,False,,https://survivor.fandom.com/wiki/Sylvie_Rivoal,"Passion : sports, lecture, peinture.",SECONDARY_DATABASE,,,,,,,Le terme général « sports » est trop vague pour choisir entre un profil ordinaire et un profil supérieur à la moyenne.,LOW,PARTIAL,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NEEDS_MORE_RESEARCH
