candidate_season_key,season_id,season_name,candidate_name,age_found,age_value,age_source_url,age_source_excerpt,age_source_quality,age_confidence,gender_found,gender_normalized,gender_source_url,gender_source_excerpt,gender_source_quality,gender_confidence,profession_found,profession_raw,profession_normalized,profession_source_url,profession_source_excerpt,profession_source_quality,profession_confidence,sport_evidence_found,explicit_sport_activity,sport_name,sport_frequency,sport_intensity,competition_level,years_of_practice,muscularity_evidence_found,documented_muscular_build,muscularity_evidence_text,physical_source_url_1,physical_source_excerpt_1,physical_source_quality_1,physical_source_url_2,physical_source_excerpt_2,physical_source_quality_2,proposed_physical_score,physical_positive_reason,physical_zero_reason,physical_score_justification,physical_score_confidence,research_status,researcher_notes,manual_reviewer_decision
KL13::steve lemercier,KL13,Koh-Lanta : Raja Ampat,Steve Lemercier,True,24,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Steve Lemercier — 24 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Steve_Lemercier,Le profil présente Steve comme un père de 24 ans et utilise le pronom « il ».,SECONDARY_DATABASE,HIGH,True,Adjoint de sécurité dans la police nationale,Adjoint de sécurité dans la police nationale,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Steve Lemercier — profession : Adjoint de sécurité dans la police nationale.,SECONDARY_DATABASE,HIGH,True,Fonction opérationnelle de sécurité dans la police nationale,,Régulière dans le cadre professionnel,Soutenue,,,False,False,,https://survivor.fandom.com/wiki/Steve_Lemercier,Profession : adjoint de sécurité dans la police nationale.,SECONDARY_DATABASE,,,,1,DIRECT_PHYSICAL_PROFESSION,,Son activité d’adjoint de sécurité dans la police nationale relève d’une profession opérationnelle retenue par la méthodologie comme indicateur d’une bonne condition physique.,MEDIUM,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
"KL13::gérard ""gégé"" icardi",KL13,Koh-Lanta : Raja Ampat,"Gérard ""Gégé"" Icardi",True,65,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,"Gérard ""Gégé"" Icardi — 65 ans.",SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/G%C3%A9g%C3%A9_Icardi,Le profil décrit Gégé comme un homme de 65 ans et emploie le pronom « il ».,SECONDARY_DATABASE,HIGH,True,Gérant d’un parc animalier,Gérant d’un parc animalier,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,"Gérard ""Gégé"" Icardi — profession : Gérant d’un parc animalier.",SECONDARY_DATABASE,HIGH,True,"Pêche sportive, sans fréquence ni intensité documentées",Pêche sportive,,,,,False,False,,https://survivor.fandom.com/wiki/G%C3%A9g%C3%A9_Icardi,Passionné de pêche sportive et de bricolage.,SECONDARY_DATABASE,,,,0,,NO_QUALIFYING_PHYSICAL_INDICATOR,"Son profil et sa profession sont documentés, mais la pêche sportive mentionnée ne constitue pas à elle seule un indicateur d’entraînement physique supérieur à la moyenne.",MEDIUM,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
"KL13::nawal ""naouel"" hadjaf",KL13,Koh-Lanta : Raja Ampat,"Nawal ""Naouel"" Hadjaf",True,25,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,"Nawal ""Naouel"" Hadjaf — 25 ans.",SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Naouel_Hadjaf,Le portrait la présente comme une « jeune femme » de 25 ans.,SECONDARY_DATABASE,HIGH,True,Footballeuse freestyle,Footballeuse freestyle,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,"Nawal ""Naouel"" Hadjaf — profession : Footballeuse freestyle.",SECONDARY_DATABASE,HIGH,True,Football freestyle exercé professionnellement,Football freestyle,Régulière dans le cadre professionnel,Soutenue,,,False,False,,https://survivor.fandom.com/wiki/Naouel_Hadjaf,Naouel a fait de sa passion un métier : elle organise des spectacles de football freestyle.,SECONDARY_DATABASE,,,,1,DIRECT_PHYSICAL_PROFESSION,,"Elle a fait du football freestyle son métier et organise des spectacles, ce qui documente une pratique physique active supérieure à un profil ordinaire.",HIGH,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL13::benoît mahieux,KL13,Koh-Lanta : Raja Ampat,Benoît Mahieux,True,31,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Benoît Mahieux — 31 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Beno%C3%AEt_Mahieux,Le portrait décrit Benoît comme un père de 31 ans et emploie le masculin.,SECONDARY_DATABASE,HIGH,True,Responsable d’études statistiques,Responsable d’études statistiques,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Benoît Mahieux — profession : Responsable d’études statistiques.,SECONDARY_DATABASE,HIGH,True,"Sportif confirmé, discipline et fréquence non précisées",Sport non précisé,,,,,False,False,,https://survivor.fandom.com/wiki/Beno%C3%AEt_Mahieux,"« En sportif confirmé, Benoît est prêt à en découdre. »",SECONDARY_DATABASE,,,,1,HIGH_PHYSICAL_TRAINING,,"Le portrait officiel reproduit le décrit explicitement comme un sportif confirmé, ce qui constitue un indicateur textuel d’un profil physique supérieur à la moyenne.",MEDIUM,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL13::délisia fettache,KL13,Koh-Lanta : Raja Ampat,Délisia Fettache,True,21,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Délisia Fettache — 21 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/D%C3%A9lisia_Fettasi,La fiche de saison emploie la forme féminine « éliminée » pour Délisia.,SECONDARY_DATABASE,HIGH,True,Animatrice d’un centre social,Animatrice de centre social,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Délisia Fettache — profession : Animatrice d’un centre social.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/D%C3%A9lisia_Fettasi,Le profil documente son métier d’animatrice de centre social sans pratique sportive qualifiante.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Le profil est suffisamment documenté et ne mentionne ni sport intensif, ni musculature, ni profession directement physique.",MEDIUM,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL13::caroline matteucci,KL13,Koh-Lanta : Raja Ampat,Caroline Matteucci,True,40,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Caroline Matteucci — 40 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Caroline_Matteucci,Le portrait présente Caroline comme une Suissesse de 40 ans.,SECONDARY_DATABASE,HIGH,True,Coach en développement personnel,Coach en développement personnel,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Caroline Matteucci — profession : Coach en développement personnel.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Caroline_Matteucci,Coach en développement personnel ; aucune activité sportive qualifiante n’est indiquée.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,La fonction de coach en développement personnel n’est pas une profession sportive et le portrait ne documente aucun entraînement qualifiant.,MEDIUM,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL13::maxime boulet,KL13,Koh-Lanta : Raja Ampat,Maxime Boulet,True,20,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Maxime Boulet — 20 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Maxime_Boulet,Le portrait présente Maxime comme le benjamin de l’aventure et emploie le masculin.,SECONDARY_DATABASE,HIGH,True,Étudiant en sciences politiques,Étudiant en sciences politiques,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Maxime Boulet — profession : Étudiant en sciences politiques.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Maxime_Boulet,"Maxime compte utiliser son intellect, « et non ses muscles », pour aller loin.",SECONDARY_DATABASE,,,,0,,EXPLICIT_NON_ATHLETIC_PROFILE,Le portrait oppose explicitement son intellect à ses muscles et ne documente aucune pratique physique qualifiante.,HIGH,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL13::anthony amar,KL13,Koh-Lanta : Raja Ampat,Anthony Amar,True,23,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Anthony Amar — 23 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Anthony_Amar,Le portrait décrit Anthony au masculin et le qualifie de « colosse ».,SECONDARY_DATABASE,HIGH,True,Professeur de fitness,Professeur de fitness,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Anthony Amar — profession : Professeur de fitness.,SECONDARY_DATABASE,HIGH,True,Enseignement actif du fitness,Fitness,,Soutenue,,,True,True,Le portrait le décrit comme un « colosse ».,https://survivor.fandom.com/wiki/Anthony_Amar,"« Ce colosse, professeur de fitness ».",SECONDARY_DATABASE,,,,1,MULTIPLE_QUALIFYING_INDICATORS,,Il est professeur de fitness et décrit textuellement comme un colosse ; la profession physique et la description du gabarit fournissent deux indicateurs concordants.,HIGH,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL13::olivier moenaert,KL13,Koh-Lanta : Raja Ampat,Olivier Moenaert,True,43,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Olivier Moenaert — 43 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Olivier_Moenaert,Le portrait décrit Olivier comme un père de famille de 43 ans.,SECONDARY_DATABASE,HIGH,True,Cadre commercial,Cadre commercial,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Olivier Moenaert — profession : Cadre commercial.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Olivier_Moenaert,"Le portrait le décrit comme hyperactif et se dépensant sans compter, sans discipline sportive ni niveau documenté.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Les termes énergique et hyperactif ne suffisent pas à établir un entraînement physique supérieur, et sa profession n’est pas directement physique.",MEDIUM,COMPLETE,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL13::florence delbarre reuter,KL13,Koh-Lanta : Raja Ampat,Florence Delbarre Reuter,True,39,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Florence Delbarre Reuter — 39 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Florence_Delbarre_Reuter,Le portrait emploie le féminin et décrit Florence comme éducatrice.,SECONDARY_DATABASE,HIGH,True,Éducatrice,Éducatrice,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Florence Delbarre Reuter — profession : Éducatrice.,SECONDARY_DATABASE,HIGH,True,Danse hip-hop dans son activité éducative,Danse hip-hop,,,,,False,False,,https://survivor.fandom.com/wiki/Florence_Delbarre_Reuter,Elle utilise la danse hip-hop pour valoriser les jeunes dont elle s’occupe.,SECONDARY_DATABASE,,,,,,,"La danse hip-hop est mentionnée, mais ni la fréquence, ni l’intensité, ni le caractère régulier de sa pratique personnelle ne sont établis.",LOW,PARTIAL,Recherche documentaire effectuée à partir du tableau structuré de la saison et de profils individuels reproduisant les anciens portraits TF1. Les performances réalisées pendant Koh-Lanta ne sont pas utilisées comme preuve physique.,NEEDS_MORE_RESEARCH
