candidate_season_key,season_id,season_name,candidate_name,age_found,age_value,age_source_url,age_source_excerpt,age_source_quality,age_confidence,gender_found,gender_normalized,gender_source_url,gender_source_excerpt,gender_source_quality,gender_confidence,profession_found,profession_raw,profession_normalized,profession_source_url,profession_source_excerpt,profession_source_quality,profession_confidence,sport_evidence_found,explicit_sport_activity,sport_name,sport_frequency,sport_intensity,competition_level,years_of_practice,muscularity_evidence_found,documented_muscular_build,muscularity_evidence_text,physical_source_url_1,physical_source_excerpt_1,physical_source_quality_1,physical_source_url_2,physical_source_excerpt_2,physical_source_quality_2,proposed_physical_score,physical_positive_reason,physical_zero_reason,physical_score_justification,physical_score_confidence,research_status,researcher_notes,manual_reviewer_decision
KL03::alexandra denikine,KL03,Koh-Lanta : Bocas del Toro,Alexandra Denikine,True,27,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Alexandra Denikine — 27 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Alexandra Denikine dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Négociante en vin,Négociante en vin,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Alexandra Denikine — profession : Négociante en vin.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profession commerciale documentée, sans pratique sportive intensive, musculature ou métier directement physique.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profession commerciale documentée, sans pratique sportive intensive, musculature ou métier directement physique. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::candice cohen,KL03,Koh-Lanta : Bocas del Toro,Candice Cohen,True,23,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Candice Cohen — 23 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Candice Cohen dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Étudiante en communication,Étudiante en communication,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Candice Cohen — profession : Étudiante en communication.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profil étudiant documenté, sans indicateur sportif ou musculaire qualifiant.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profil étudiant documenté, sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::sophie guilloix,KL03,Koh-Lanta : Bocas del Toro,Sophie Guilloix,True,40,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Sophie Guilloix — 40 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Sophie Guilloix dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Disc-jockey,Disc-jockey,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Sophie Guilloix — profession : Disc-jockey.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profession documentée, sans pratique sportive intensive ni musculature explicitement signalée.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profession documentée, sans pratique sportive intensive ni musculature explicitement signalée. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::julie bourdon,KL03,Koh-Lanta : Bocas del Toro,Julie Bourdon,True,22,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Julie Bourdon — 22 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Julie Bourdon dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Serveuse,Serveuse,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Julie Bourdon — profession : Serveuse.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Le métier implique de l’activité, mais aucun indicateur suffisamment fort d’un profil physique supérieur n’est documenté.",SECONDARY_DATABASE,,,,0,,NO_QUALIFYING_PHYSICAL_INDICATOR,"Le métier implique de l’activité, mais aucun indicateur suffisamment fort d’un profil physique supérieur n’est documenté. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::linda delamarre,KL03,Koh-Lanta : Bocas del Toro,Linda Delamarre,True,25,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Linda Delamarre — 25 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Linda Delamarre dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Coiffeuse,Coiffeuse,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Linda Delamarre — profession : Coiffeuse.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profession documentée, sans sport intensif, musculature ou profession directement physique selon les critères retenus.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profession documentée, sans sport intensif, musculature ou profession directement physique selon les critères retenus. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::philippe huquet,KL03,Koh-Lanta : Bocas del Toro,Philippe Huquet,True,43,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Philippe Huquet — 43 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Philippe Huquet dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Ancien chef d’entreprise,Ancien chef d’entreprise,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Philippe Huquet — profession : Ancien chef d’entreprise.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profil professionnel documenté, sans indicateur physique ou sportif qualifiant.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profil professionnel documenté, sans indicateur physique ou sportif qualifiant. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::alexandre bérard,KL03,Koh-Lanta : Bocas del Toro,Alexandre Bérard,True,22,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Alexandre Bérard — 22 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Alexandre Bérard dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Étudiant en école de commerce,Étudiant en école de commerce,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Alexandre Bérard — profession : Étudiant en école de commerce.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profil étudiant documenté, sans activité sportive intensive ou musculature qualifiante.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profil étudiant documenté, sans activité sportive intensive ou musculature qualifiante. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::sylvie rivoal,KL03,Koh-Lanta : Bocas del Toro,Sylvie Rivoal,True,26,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Sylvie Rivoal — 26 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Sylvie Rivoal dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Secrétaire,Secrétaire,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Sylvie Rivoal — profession : Secrétaire.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profession administrative documentée, sans indicateur physique ou sportif qualifiant.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profession administrative documentée, sans indicateur physique ou sportif qualifiant. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::sébastien loew,KL03,Koh-Lanta : Bocas del Toro,Sébastien Loew,True,29,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Sébastien Loew — 29 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Sébastien Loew dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Libraire,Libraire,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Sébastien Loew — profession : Libraire.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Profession documentée, sans sport intensif, musculature ou métier directement physique.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Profession documentée, sans sport intensif, musculature ou métier directement physique. Le score proposé est donc 0.",MEDIUM,COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL03::antoine sanchez,KL03,Koh-Lanta : Bocas del Toro,Antoine Sanchez,True,58,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Antoine Sanchez — 58 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison présente Antoine Sanchez dans la distribution des candidats.,SECONDARY_DATABASE,HIGH,True,Gendarme retraité,Gendarme retraité,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Antoine Sanchez — profession : Gendarme retraité.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,"Ancien gendarme, mais retraité au moment de la saison ; le niveau d’activité physique actuel n’est pas suffisamment documenté.",SECONDARY_DATABASE,,,,,,,"Ancien gendarme, mais retraité au moment de la saison ; le niveau d’activité physique actuel n’est pas suffisamment documenté. Le score reste donc indéterminé.",LOW,PARTIAL,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NEEDS_MORE_RESEARCH
